protocol,total_packets,syn(common),"[syn,ack](common)",final_ack(common),syn_ratio(common),syn_ack_rate(common),ack_ratio(common),get_count,get_ratio,avg_pkt_size,unique_uri_ratio,avg_session_duration,num_contributing_ips,label
TCP,986,313,313,0,0.317,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,587,587,0,0,1,0,0,0,0,60,0,0,22,SYN Flood
TCP,884,289,289,0,0.327,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,862,298,298,0,0.346,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,473,159,159,0,0.336,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,539,539,0,0,1,0,0,0,0,60,0,0,37,SYN Flood
TCP,746,740,0,0,0.992,0,0,0,0,60,0,0,66,SYN Flood
TCP,818,260,260,0,0.318,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,349,113,113,0,0.324,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,396,396,0,0,1,0,0,0,0,60,0,0,27,SYN Flood
TCP,349,118,118,0,0.338,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,402,402,0,0,1,0,0,0,0,60,0,0,402,SYN Flood
TCP,402,394,0,0,0.98,0,0,0,0,60,0,0,34,SYN Flood
TCP,854,854,0,0,1,0,0,0,0,60,0,0,74,SYN Flood
TCP,629,601,0,0,0.955,0,0,0,0,60,0,0,33,SYN Flood
TCP,979,967,0,0,0.988,0,0,0,0,60,0,0,91,SYN Flood
TCP,852,283,283,0,0.332,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,550,186,186,0,0.338,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,578,571,0,0,0.988,0,0,0,0,60,0,0,56,SYN Flood
TCP,767,246,246,0,0.321,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,748,748,0,0,1,0,0,0,0,60,0,0,67,SYN Flood
TCP,370,370,0,0,1,0,0,0,0,60,0,0,21,SYN Flood
TCP,861,280,280,0,0.325,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,560,548,0,0,0.979,0,0,0,0,60,0,0,25,SYN Flood
TCP,948,328,328,0,0.346,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,577,197,197,0,0.341,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,448,151,151,0,0.337,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,984,343,343,0,0.349,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,868,275,275,0,0.317,1,0,0,0,55.33,0,0,1,SYN Flood
TCP,886,886,0,0,1,0,0,0,0,60,0,0,56,SYN Flood
TCP,586,197,197,0,0.336,1,0,0,0,55.33,0,0,1,SYN Flood
HTTP,562,3,3,3,0.005338078,1,1,559,0.995,210.69,0.013,0.018,4,GET Flood
HTTP,607,15,13,13,0.024711697,0.866666667,0.866666667,579,0.954,192.77,0.002,0.027,6,GET Flood
HTTP,843,19,17,17,0.022538553,0.894736842,0.894736842,807,0.957,193.21,0.001,0.023,6,GET Flood
HTTP,863,21,18,18,0.02433372,0.857142857,0.857142857,824,0.955,192.88,0.001,0.022,7,GET Flood
HTTP,591,15,13,13,0.025380711,0.866666667,0.866666667,563,0.953,192.58,0.002,0.031,6,GET Flood
HTTP,596,11,11,11,0.018456376,1,1,574,0.963,194,0.002,0.03,4,GET Flood
HTTP,853,19,17,17,0.022274326,0.894736842,0.894736842,817,0.958,193.28,0.001,0.033,6,GET Flood
HTTP,819,22,18,18,0.026862027,0.818181818,0.818181818,779,0.951,192.39,0.001,0.032,8,GET Flood
HTTP,532,2,2,2,0.003759398,1,1,530,0.996,211.1,0.013,0.031,3,GET Flood
HTTP,88,2,2,2,0.022727273,1,1,84,0.955,192.86,0.012,0.031,4,GET Flood
HTTP,590,3,3,3,0.005084746,1,1,587,0.995,211.55,0.012,0.032,4,GET Flood
HTTP,815,21,17,17,0.025766871,0.80952381,0.80952381,777,0.953,192.69,0.001,0.032,8,GET Flood
HTTP,855,23,19,19,0.026900585,0.826086957,0.826086957,813,0.951,192.36,0.001,0.032,8,GET Flood
HTTP,838,19,18,18,0.022673031,0.947368421,0.947368421,801,0.956,193.03,0.001,0.037,5,GET Flood
HTTP,559,1,1,1,0.001788909,1,1,558,0.998,212.19,0.013,0.039,2,GET Flood
HTTP,85,2,2,2,0.023529412,1,1,81,0.953,192.65,0.012,0.04,4,GET Flood
HTTP,588,15,12,12,0.025510204,0.8,0.8,561,0.954,192.81,0.002,0.04,7,GET Flood
HTTP,591,14,12,12,0.023688663,0.857142857,0.857142857,565,0.956,193.03,0.002,0.041,6,GET Flood
HTTP,75,2,2,2,0.026666667,1,1,71,0.947,191.8,0.014,0.041,4,GET Flood
HTTP,605,0,0,0,0,0,0,605,1,211.71,0.012,0.042,1,GET Flood
HTTP,596,14,13,13,0.023489933,0.928571429,0.928571429,569,0.955,192.88,0.002,0.041,5,GET Flood
HTTP,600,16,15,15,0.026666667,0.9375,0.9375,569,0.948,192.1,0.004,0.041,6,GET Flood
HTTP,593,15,14,14,0.02529511,0.933333333,0.933333333,564,0.951,192.23,0.004,0.042,6,GET Flood
HTTP,881,18,17,17,0.020431328,0.944444444,0.944444444,846,0.96,193.63,0.001,0.042,4,GET Flood
HTTP,795,19,17,17,0.023899371,0.894736842,0.894736842,759,0.955,192.86,0.001,0.041,6,GET Flood
HTTP,476,14,12,12,0.029411765,0.857142857,0.857142857,450,0.945,191.63,0.002,0.042,6,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.043,4,GET Flood
HTTP,249,6,5,5,0.024096386,0.833333333,0.833333333,238,0.956,193,0.004,0.043,5,GET Flood
HTTP,601,14,12,12,0.023294509,0.857142857,0.857142857,575,0.957,193.16,0.002,0.042,6,GET Flood
HTTP,591,14,13,13,0.023688663,0.928571429,0.928571429,564,0.954,192.82,0.002,0.042,5,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.043,4,GET Flood
HTTP,602,14,13,13,0.023255814,0.928571429,0.928571429,575,0.955,192.93,0.002,0.044,5,GET Flood
HTTP,84,2,2,2,0.023809524,1,1,80,0.952,192.57,0.013,0.043,4,GET Flood
HTTP,601,5,5,5,0.008319468,1,1,596,0.992,210.49,0.012,0.042,6,GET Flood
HTTP,86,3,2,2,0.034883721,0.666666667,0.666666667,81,0.942,191.27,0.012,0.042,5,GET Flood
HTTP,85,1,1,1,0.011764706,1,1,83,0.976,195.78,0.012,0.042,3,GET Flood
HTTP,600,13,12,12,0.021666667,0.923076923,0.923076923,575,0.958,193.36,0.002,0.042,5,GET Flood
HTTP,862,19,18,18,0.022041763,0.947368421,0.947368421,825,0.957,193.19,0.001,0.042,6,GET Flood
HTTP,862,23,20,20,0.026682135,0.869565217,0.869565217,819,0.95,192.32,0.002,0.041,8,GET Flood
HTTP,608,15,13,13,0.024671053,0.866666667,0.866666667,580,0.954,192.76,0.002,0.04,6,GET Flood
HTTP,590,3,3,3,0.005084746,1,1,587,0.995,211.52,0.012,0.041,4,GET Flood
HTTP,617,2,2,2,0.003241491,1,1,615,0.997,211.21,0.011,0.041,3,GET Flood
HTTP,555,3,3,3,0.005405405,1,1,552,0.995,210.98,0.013,0.041,4,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.042,4,GET Flood
HTTP,87,2,2,2,0.022988506,1,1,83,0.954,192.79,0.012,0.017,4,GET Flood
HTTP,611,13,13,13,0.021276596,1,1,585,0.957,193.25,0.002,0.048,4,GET Flood
HTTP,85,3,2,2,0.035294118,0.666666667,0.666666667,80,0.941,191.01,0.013,0.074,5,GET Flood
HTTP,574,14,11,11,0.024390244,0.785714286,0.785714286,549,0.956,193.08,0.002,0.073,7,GET Flood
HTTP,850,20,18,18,0.023529412,0.9,0.9,812,0.955,192.96,0.001,0.073,5,GET Flood
HTTP,80,2,3,3,0.025,1.5,1.5,75,0.938,190.59,0.013,0.073,5,GET Flood
HTTP,84,3,2,2,0.035714286,0.666666667,0.666666667,79,0.94,190.92,0.013,0.068,5,GET Flood
HTTP,84,1,1,1,0.011904762,1,1,82,0.976,195.74,0.012,0.065,3,GET Flood
HTTP,588,13,12,12,0.022108844,0.923076923,0.923076923,563,0.957,193.24,0.002,0.061,5,GET Flood
HTTP,434,3,3,3,0.006912442,1,1,431,0.993,210.29,0.016,0.061,4,GET Flood
HTTP,81,2,1,1,0.024691358,0.5,0.5,78,0.963,193.9,0.013,0.059,4,GET Flood
HTTP,605,15,13,13,0.024793388,0.866666667,0.866666667,577,0.954,192.75,0.002,0.063,7,GET Flood
HTTP,593,14,13,13,0.023608769,0.928571429,0.928571429,566,0.954,192.84,0.002,0.062,5,GET Flood
HTTP,841,23,22,22,0.027348395,0.956521739,0.956521739,796,0.946,191.78,0.001,0.066,7,GET Flood
HTTP,617,1,1,1,0.001620746,1,1,616,0.998,211.52,0.011,0.064,2,GET Flood
HTTP,600,13,13,13,0.021666667,1,1,574,0.957,193.14,0.002,0.061,4,GET Flood
HTTP,856,19,16,16,0.022196262,0.842105263,0.842105263,821,0.959,193.46,0.001,0.061,7,GET Flood
HTTP,585,12,12,12,0.020512821,1,1,561,0.959,193.45,0.002,0.062,4,GET Flood
HTTP,571,15,13,13,0.026269702,0.866666667,0.866666667,543,0.951,192.37,0.002,0.062,6,GET Flood
HTTP,603,3,3,3,0.004975124,1,1,600,0.995,210,0.012,0.061,4,GET Flood
HTTP,840,19,18,18,0.022619048,0.947368421,0.947368421,803,0.956,192.93,0.002,0.063,6,GET Flood
HTTP,597,18,17,17,0.030150754,0.944444444,0.944444444,562,0.941,191.1,0.002,0.063,7,GET Flood
HTTP,619,3,3,3,0.004846527,1,1,614,0.992,209.71,0.011,0.062,5,GET Flood
HTTP,591,1,1,1,0.001692047,1,1,590,0.998,212.21,0.012,0.062,2,GET Flood
HTTP,600,12,11,11,0.02,0.916666667,0.916666667,577,0.962,193.8,0.002,0.061,5,GET Flood
HTTP,604,1,1,1,0.001655629,1,1,603,0.998,211.67,0.012,0.06,2,GET Flood
HTTP,597,2,2,2,0.003350084,1,1,594,0.995,210.99,0.012,0.059,4,GET Flood
HTTP,599,11,11,11,0.01836394,1,1,577,0.963,194.02,0.002,0.058,4,GET Flood
HTTP,596,15,15,15,0.025167785,1,1,566,0.95,192.29,0.004,0.057,5,GET Flood
HTTP,88,2,2,2,0.022727273,1,1,84,0.955,192.86,0.012,0.061,4,GET Flood
HTTP,849,20,19,19,0.023557126,0.95,0.95,810,0.954,192.81,0.001,0.06,7,GET Flood
HTTP,594,12,11,11,0.02020202,0.916666667,0.916666667,571,0.961,193.77,0.002,0.06,6,GET Flood
HTTP,89,3,2,2,0.033707865,0.666666667,0.666666667,84,0.944,191.37,0.012,0.059,5,GET Flood
HTTP,592,13,10,10,0.021959459,0.769230769,0.769230769,569,0.961,193.71,0.002,0.058,7,GET Flood
HTTP,81,2,2,2,0.024691358,1,1,77,0.951,192.33,0.013,0.057,4,GET Flood
HTTP,87,2,2,2,0.022988506,1,1,83,0.954,192.79,0.012,0.057,4,GET Flood
HTTP,465,2,2,2,0.004301075,1,1,463,0.996,211.8,0.015,0.058,3,GET Flood
HTTP,846,20,15,15,0.023640662,0.75,0.75,811,0.959,193.37,0.001,0.058,9,GET Flood
HTTP,88,3,2,2,0.034090909,0.666666667,0.666666667,83,0.943,191.28,0.012,0.059,5,GET Flood
HTTP,617,11,11,11,0.017828201,1,1,595,0.964,194.17,0.002,0.058,4,GET Flood
HTTP,84,1,1,1,0.011904762,1,1,82,0.976,195.74,0.012,0.059,3,GET Flood
HTTP,625,15,13,13,0.024,0.866666667,0.866666667,597,0.955,192.93,0.002,0.059,6,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.057,4,GET Flood
HTTP,861,31,29,29,0.036004646,0.935483871,0.935483871,801,0.93,189.62,0.001,0.057,6,GET Flood
HTTP,81,2,2,2,0.024691358,1,1,77,0.951,192.33,0.013,0.061,4,GET Flood
HTTP,591,14,12,12,0.023688663,0.857142857,0.857142857,565,0.956,193.05,0.002,0.061,6,GET Flood
HTTP,605,2,2,2,0.003305785,1,1,603,0.997,210.88,0.012,0.061,3,GET Flood
HTTP,254,5,5,5,0.019685039,1,1,244,0.961,193.67,0.004,0.061,4,GET Flood
HTTP,609,14,12,12,0.022988506,0.857142857,0.857142857,583,0.957,193.22,0.002,0.06,6,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.06,4,GET Flood
HTTP,44,0,0,0,0,0,0,44,1,199,0.023,0.061,1,GET Flood
HTTP,84,3,2,2,0.035714286,0.666666667,0.666666667,79,0.94,191.08,0.013,0.061,5,GET Flood
HTTP,261,7,6,6,0.026819923,0.857142857,0.857142857,248,0.95,192.26,0.004,0.064,5,GET Flood
HTTP,888,22,19,19,0.024774775,0.863636364,0.863636364,847,0.954,192.75,0.001,0.063,7,GET Flood
HTTP,656,3,3,3,0.004573171,1,1,653,0.995,211.58,0.011,0.063,4,GET Flood
HTTP,87,2,2,2,0.022988506,1,1,83,0.954,192.79,0.012,0.062,4,GET Flood
HTTP,825,19,17,17,0.023030303,0.894736842,0.894736842,789,0.956,193.08,0.001,0.064,6,GET Flood
HTTP,607,13,13,13,0.021416804,1,1,581,0.957,193.21,0.002,0.063,4,GET Flood
HTTP,855,21,17,17,0.024561404,0.80952381,0.80952381,817,0.956,192.99,0.001,0.064,7,GET Flood
HTTP,85,2,1,1,0.023529412,0.5,0.5,82,0.965,194.21,0.012,0.063,4,GET Flood
HTTP,854,20,17,17,0.023419204,0.85,0.85,817,0.957,193.14,0.001,0.061,7,GET Flood
HTTP,882,21,19,19,0.023809524,0.904761905,0.904761905,842,0.955,192.88,0.001,0.06,7,GET Flood
HTTP,256,5,5,5,0.01953125,1,1,246,0.961,193.71,0.004,0.059,4,GET Flood
HTTP,832,20,18,18,0.024038462,0.9,0.9,794,0.954,192.82,0.001,0.059,6,GET Flood
HTTP,85,2,2,2,0.023529412,1,1,81,0.953,192.65,0.012,0.006,4,GET Flood
HTTP,84,2,2,2,0.023809524,1,1,80,0.952,192.57,0.013,0.005,4,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.012,4,GET Flood
HTTP,596,15,13,13,0.025167785,0.866666667,0.866666667,568,0.953,192.64,0.002,0.015,6,GET Flood
HTTP,540,1,1,1,0.001851852,1,1,539,0.998,211.79,0.013,0.014,2,GET Flood
HTTP,598,14,12,12,0.023411371,0.857142857,0.857142857,572,0.957,193.12,0.002,0.013,6,GET Flood
HTTP,212,7,6,6,0.033018868,0.857142857,0.857142857,199,0.939,190.77,0.005,0.026,5,GET Flood
HTTP,31,0,0,0,0,0,0,31,1,199,0.032,0.026,1,GET Flood
HTTP,258,6,6,6,0.023255814,1,1,246,0.953,192.72,0.004,0.025,4,GET Flood
HTTP,852,17,18,18,0.019953052,1.058823529,1.058823529,817,0.959,193.44,0.001,0.028,4,GET Flood
HTTP,248,5,5,5,0.02016129,1,1,238,0.96,193.57,0.004,0.028,4,GET Flood
HTTP,866,20,20,20,0.023094688,1,1,826,0.954,192.76,0.001,0.008,7,GET Flood
HTTP,858,19,17,17,0.022144522,0.894736842,0.894736842,822,0.958,193.32,0.001,0.012,5,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.011,4,GET Flood
HTTP,255,6,5,5,0.023529412,0.833333333,0.833333333,244,0.957,193.15,0.004,0.013,5,GET Flood
HTTP,770,20,18,18,0.025974026,0.9,0.9,732,0.951,192.32,0.001,0.018,6,GET Flood
HTTP,846,19,20,20,0.022458629,1.052631579,1.052631579,807,0.954,192.76,0.001,0.018,5,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.018,4,GET Flood
HTTP,252,6,6,6,0.023809524,1,1,240,0.952,192.57,0.004,0.017,4,GET Flood
HTTP,577,15,13,13,0.025996534,0.866666667,0.866666667,549,0.951,192.43,0.002,0.009,6,GET Flood
HTTP,628,3,3,3,0.00477707,1,1,625,0.995,210.95,0.011,0.007,4,GET Flood
HTTP,83,2,2,2,0.024096386,1,1,79,0.952,192.49,0.013,0.009,4,GET Flood
HTTP,75,2,2,2,0.026666667,1,1,71,0.947,191.8,0.014,0.014,4,GET Flood
HTTP,860,20,19,19,0.023255814,0.95,0.95,821,0.955,192.87,0.001,0.02,5,GET Flood
HTTP,558,12,12,12,0.021505376,1,1,534,0.957,193.18,0.002,0.022,4,GET Flood
HTTP,852,19,18,18,0.022300469,0.947368421,0.947368421,815,0.957,193.12,0.001,0.027,5,GET Flood
HTTP,222,5,6,6,0.022522523,1.2,1.2,211,0.95,192.3,0.005,0.033,5,GET Flood
HTTP,600,14,13,13,0.023333333,0.928571429,0.928571429,573,0.955,192.91,0.002,0.032,5,GET Flood
HTTP,85,2,2,2,0.023529412,1,1,81,0.953,192.65,0.012,0.031,4,GET Flood
HTTP,848,18,17,17,0.021226415,0.944444444,0.944444444,813,0.959,193.41,0.001,0.03,5,GET Flood
HTTP,89,2,2,2,0.02247191,1,1,85,0.955,192.93,0.012,0.03,4,GET Flood
HTTP,89,2,2,2,0.02247191,1,1,85,0.955,192.93,0.012,0.029,4,GET Flood
HTTP,860,18,16,16,0.020930233,0.888888889,0.888888889,826,0.96,193.65,0.001,0.016,5,GET Flood
HTTP,443,3,3,3,0.006772009,1,1,440,0.993,211.25,0.016,0.04,4,GET Flood
HTTP,578,0,0,0,0,0,0,578,1,211.51,0.012,0.063,1,GET Flood
HTTP,594,1,1,1,0.001683502,1,1,593,0.998,211.62,0.012,0.066,2,GET Flood
HTTP,85,2,2,2,0.023529412,1,1,81,0.953,192.65,0.012,0.068,4,GET Flood
HTTP,600,13,11,11,0.021666667,0.846153846,0.846153846,576,0.96,193.59,0.002,0.075,6,GET Flood
HTTP,608,16,13,13,0.026315789,0.8125,0.8125,579,0.952,192.53,0.002,0.086,7,GET Flood
HTTP,88,2,2,2,0.022727273,1,1,84,0.955,192.86,0.012,0.094,4,GET Flood
HTTP,841,22,18,18,0.026159334,0.818181818,0.818181818,801,0.952,192.55,0.001,0.096,8,GET Flood
HTTP,867,21,18,18,0.024221453,0.857142857,0.857142857,828,0.955,192.91,0.001,0.098,7,GET Flood
HTTP,575,14,13,13,0.024347826,0.928571429,0.928571429,548,0.953,192.65,0.002,0.097,5,GET Flood
HTTP,594,3,3,3,0.005050505,1,1,588,0.99,209.46,0.012,0.094,4,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.094,4,GET Flood
HTTP,834,20,18,18,0.023980815,0.9,0.9,796,0.954,192.85,0.001,0.092,6,GET Flood
HTTP,855,23,19,19,0.026900585,0.826086957,0.826086957,813,0.951,192.36,0.001,0.092,8,GET Flood
HTTP,623,1,1,1,0.001605136,1,1,621,0.997,211.69,0.011,0.093,3,GET Flood
HTTP,587,13,13,13,0.022146508,1,1,561,0.956,193.01,0.002,0.031,4,GET Flood
HTTP,256,7,6,6,0.02734375,0.857142857,0.857142857,243,0.949,192.15,0.004,0.053,5,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.055,4,GET Flood
HTTP,386,14,10,10,0.03626943,0.714285714,0.714285714,362,0.938,203.74,0.019,0.067,6,GET Flood
HTTP,347,8,7,7,0.023054755,0.875,0.875,332,0.957,193.14,0.003,0.061,5,GET Flood
HTTP,590,14,14,14,0.023728814,1,1,562,0.953,192.59,0.002,0.071,5,GET Flood
HTTP,74,2,2,2,0.027027027,1,1,70,0.946,191.7,0.014,0.079,4,GET Flood
HTTP,254,9,6,6,0.035433071,0.666666667,0.666666667,239,0.941,190.98,0.004,0.081,7,GET Flood
HTTP,600,15,12,12,0.025,0.8,0.8,573,0.955,192.94,0.002,0.077,7,GET Flood
HTTP,533,4,4,4,0.00750469,1,1,529,0.992,210.12,0.013,0.078,5,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.075,4,GET Flood
HTTP,604,13,13,13,0.021523179,1,1,578,0.957,193.18,0.002,0.075,4,GET Flood
HTTP,849,20,18,18,0.023557126,0.9,0.9,811,0.955,192.94,0.001,0.072,6,GET Flood
HTTP,84,2,2,2,0.023809524,1,1,80,0.952,192.57,0.013,0.069,4,GET Flood
HTTP,598,14,13,13,0.023411371,0.928571429,0.928571429,571,0.955,192.89,0.002,0.067,5,GET Flood
HTTP,619,6,6,6,0.009693053,1,1,610,0.985,209.95,0.011,0.067,7,GET Flood
HTTP,80,2,2,2,0.025,1,1,76,0.95,192.25,0.013,0.062,4,GET Flood
HTTP,226,6,6,6,0.026548673,1,1,214,0.947,191.83,0.005,0.063,4,GET Flood
HTTP,622,2,2,2,0.003215434,1,1,620,0.997,211.79,0.011,0.01,3,GET Flood
HTTP,602,15,14,14,0.024916944,0.933333333,0.933333333,573,0.952,192.53,0.002,0.009,6,GET Flood
HTTP,601,2,2,2,0.003327787,1,1,599,0.997,210.03,0.012,0.016,3,GET Flood
HTTP,76,2,2,2,0.026315789,1,1,72,0.947,191.89,0.014,0.015,4,GET Flood
HTTP,623,2,2,2,0.003210273,1,1,621,0.997,211.29,0.011,0.014,3,GET Flood
HTTP,90,2,2,2,0.022222222,1,1,86,0.956,193,0.012,0.014,4,GET Flood
HTTP,583,14,12,12,0.024013722,0.857142857,0.857142857,557,0.955,192.98,0.002,0.013,6,GET Flood
HTTP,592,14,13,13,0.023648649,0.928571429,0.928571429,565,0.954,192.83,0.002,0.013,5,GET Flood
HTTP,90,4,2,2,0.044444444,0.5,0.5,84,0.933,189.91,0.012,0.012,6,GET Flood
HTTP,80,2,2,2,0.025,1,1,76,0.95,192.25,0.013,0.012,4,GET Flood
HTTP,597,14,11,11,0.023450586,0.785714286,0.785714286,572,0.958,193.32,0.002,0.006,7,GET Flood
HTTP,836,20,18,18,0.023923445,0.9,0.9,798,0.955,192.84,0.001,0.007,6,GET Flood
HTTP,609,15,13,13,0.024630542,0.866666667,0.866666667,581,0.954,192.8,0.002,0.007,6,GET Flood
HTTP,859,21,20,20,0.024447031,0.952380952,0.952380952,818,0.952,192.61,0.002,0.01,6,GET Flood
HTTP,603,15,13,13,0.024875622,0.866666667,0.866666667,575,0.954,192.78,0.003,0.009,7,GET Flood
HTTP,850,23,18,18,0.027058824,0.782608696,0.782608696,809,0.952,192.48,0.001,0.007,9,GET Flood
HTTP,585,16,13,13,0.027350427,0.8125,0.8125,556,0.95,192.28,0.002,0.01,7,GET Flood
HTTP,87,2,2,2,0.022988506,1,1,83,0.954,192.79,0.012,0.01,4,GET Flood
HTTP,600,2,2,2,0.003333333,1,1,598,0.997,211.65,0.012,0.01,3,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.009,4,GET Flood
HTTP,846,21,17,17,0.024822695,0.80952381,0.80952381,808,0.955,192.91,0.001,0.015,8,GET Flood
HTTP,592,2,2,2,0.003378378,1,1,590,0.997,211.25,0.012,0.014,3,GET Flood
HTTP,850,21,21,21,0.024705882,1,1,808,0.951,192.42,0.002,0.014,5,GET Flood
HTTP,868,20,19,19,0.023041475,0.95,0.95,829,0.955,192.93,0.001,0.014,5,GET Flood
HTTP,257,5,5,5,0.019455253,1,1,247,0.961,193.73,0.004,0.007,4,GET Flood
HTTP,621,2,2,2,0.003220612,1,1,619,0.997,211.13,0.011,0.011,3,GET Flood
HTTP,846,20,19,19,0.023640662,0.95,0.95,807,0.954,192.77,0.001,0.011,5,GET Flood
HTTP,578,15,13,13,0.025951557,0.866666667,0.866666667,550,0.952,192.44,0.002,0.01,6,GET Flood
HTTP,858,16,15,15,0.018648019,0.9375,0.9375,827,0.964,194.1,0.001,0.009,5,GET Flood
HTTP,599,2,2,2,0.003338898,1,1,597,0.997,211.7,0.012,0.011,3,GET Flood
HTTP,604,13,13,13,0.021523179,1,1,578,0.957,193.18,0.002,0.012,4,GET Flood
HTTP,597,13,12,12,0.021775544,0.923076923,0.923076923,572,0.958,193.34,0.002,0.014,5,GET Flood
HTTP,632,2,2,2,0.003164557,1,1,630,0.997,210.77,0.011,0.014,3,GET Flood
HTTP,568,1,1,1,0.001760563,1,1,567,0.998,212.07,0.012,0.013,2,GET Flood
HTTP,255,6,6,6,0.023529412,1,1,243,0.953,192.65,0.004,0.009,4,GET Flood
HTTP,605,14,13,13,0.023140496,0.928571429,0.928571429,578,0.955,192.96,0.002,0.028,5,GET Flood
HTTP,587,13,13,13,0.022146508,1,1,561,0.956,193.01,0.002,0.021,4,GET Flood
HTTP,860,21,18,18,0.024418605,0.857142857,0.857142857,821,0.955,192.85,0.001,0.019,7,GET Flood
HTTP,594,16,13,13,0.026936027,0.8125,0.8125,565,0.951,192.4,0.002,0.022,7,GET Flood
HTTP,597,2,2,2,0.003350084,1,1,595,0.997,211.29,0.012,0.026,3,GET Flood
HTTP,249,6,5,5,0.024096386,0.833333333,0.833333333,238,0.956,193.09,0.004,0.026,5,GET Flood
HTTP,54,2,2,2,0.037037037,1,1,50,0.926,189,0.02,0.025,4,GET Flood
HTTP,240,7,5,5,0.029166667,0.714285714,0.714285714,228,0.95,192.26,0.004,0.032,6,GET Flood
HTTP,589,2,2,2,0.003395586,1,1,587,0.997,211.7,0.012,0.032,3,GET Flood
HTTP,254,6,6,6,0.023622047,1,1,242,0.953,192.62,0.004,0.014,4,GET Flood
HTTP,873,22,18,18,0.025200458,0.818181818,0.818181818,833,0.954,192.79,0.001,0.017,8,GET Flood
HTTP,83,2,2,2,0.024096386,1,1,79,0.952,192.49,0.013,0.032,4,GET Flood
HTTP,592,1,1,1,0.001689189,1,1,591,0.998,210.69,0.012,0.034,2,GET Flood
HTTP,598,12,10,10,0.02006689,0.833333333,0.833333333,576,0.963,194.01,0.002,0.038,6,GET Flood
HTTP,845,18,18,18,0.021301775,1,1,809,0.957,193.24,0.001,0.04,4,GET Flood
HTTP,603,15,14,14,0.024875622,0.933333333,0.933333333,574,0.952,192.54,0.002,0.041,6,GET Flood
HTTP,858,21,18,18,0.024475524,0.857142857,0.857142857,819,0.955,192.87,0.001,0.051,7,GET Flood
HTTP,84,3,2,2,0.035714286,0.666666667,0.666666667,79,0.94,191.08,0.013,0.053,5,GET Flood
HTTP,507,15,13,13,0.029585799,0.866666667,0.866666667,479,0.945,191.52,0.002,0.056,6,GET Flood
HTTP,632,2,2,2,0.003164557,1,1,630,0.997,211.91,0.011,0.058,3,GET Flood
HTTP,87,2,2,2,0.022988506,1,1,83,0.954,192.79,0.012,0.055,4,GET Flood
HTTP,568,5,5,5,0.008802817,1,1,563,0.991,210.93,0.012,0.054,6,GET Flood
HTTP,86,2,2,2,0.023255814,1,1,82,0.953,192.72,0.012,0.056,4,GET Flood
HTTP,86,1,1,1,0.011627907,1,1,84,0.977,195.81,0.012,0.058,3,GET Flood
HTTP,585,13,11,11,0.022222222,0.846153846,0.846153846,561,0.959,193.44,0.002,0.057,6,GET Flood
HTTP,832,19,18,18,0.022836538,0.947368421,0.947368421,795,0.956,192.98,0.001,0.057,6,GET Flood
HTTP,87,3,2,2,0.034482759,0.666666667,0.666666667,82,0.943,191.2,0.012,0.061,5,GET Flood
HTTP,589,15,13,13,0.025466893,0.866666667,0.866666667,561,0.952,192.56,0.002,0.06,6,GET Flood
HTTP,856,19,18,18,0.022196262,0.947368421,0.947368421,819,0.957,193.15,0.001,0.061,5,GET Flood
HTTP,865,19,19,19,0.021965318,1,1,827,0.956,193.06,0.001,0.06,4,GET Flood
HTTP,599,14,13,13,0.023372287,0.928571429,0.928571429,572,0.955,192.91,0.002,0.06,5,GET Flood
HTTP,604,2,2,2,0.003311258,1,1,602,0.997,210.81,0.012,0.059,3,GET Flood
